Price,Title,RAM,Hard Drive,Graphics Coprocessor,Number of USB 3.0 Ports,Brand,Series,Operating System,Processor Brand,Item model number,Graphics Card Ram Size,Manufacturer,Form Factor,Processor Type,Processor Speed,Memory Technology,Hard Disk Description,Graphics Chipset Brand,DisplaySizeInches,HorizontalPixels,VerticalPixels,WeightKg,Refurbished,base_color
1491.04,"Lenovo ThinkPad P16v Gen 1 21FC003KUS 16"" Notebook - WUXGA - 1920 x 1200 - Intel Core i9 13th Gen i9-13900H Tetradeca-core (14 Core) 2.60 GHz - 32 GB Total RAM - 1 TB SSD - Thunder Black",16,32 GB,NVIDIA RTX 2000 Ada,0,Lenovo,ThinkPad P16v Gen 1,Windows 11 Pro,Intel,21FC003KUS,8 GB,Lenovo,Notebook,Intel Core i9,2.60,ddr4,SSD,NVIDIA,16.0,1920,1200,2.2,0,Black
,Lenovo ThinkPad P16s Gen 2 21HK003EUS 16 Mobile Workstation - WUXGA - 1920 x 1200 - Intel Core i7 13th Gen i7-1360P Dodeca-core [12 Core] 2.20 GHz - 16 GB Total RAM - 16 GB On-board Memory - 512 GB,16,16 GB,NVIDIA RTX A500 4GB GDDR6,0,Lenovo,Thinkpad P16s Gen 2,Windows 11 Pro,Intel,21HK003EUS,4 GB,Lenovo,Ultra-Portable,Core i7,,ddr5,512GB SSD M.2 2280 PCIe,NVIDIA,16.0,1920,1200,1.71,0,Black
2570.264,"(Refurbished) Acer Predator Helios 16 Gaming Laptop 13th Gen Intel Core i9 (Windows 11 Home/16 GB RAM/1 TB SSD/NVIDIA® GeForce RTX™ 4070) PH16-71, WQXGA Display, Abyssal Black, 2.6 KG",16,16 GB,NVIDIA GeForce RTX 4070,0,Acer,Predator Helios 16,Windows 11 Home,Intel,PH16-71-cr,8 GB,intel,Laptop,Core i9,2.6,ddr5,SSD,NVIDIA,16.0,2560,1600,2.6,1,Black
1438.4,"HP Zbook Firefly 14 G8 I5 11th Gen 1135G7 | 16 GB RAM | 512 GB SSD | 14"" FHD| Win 11 Pro || 3 Years Onsite | 4F0W6PA",16 GB,16 GB,,2,HP,4F0W6PA,Windows,Intel,Wks 4F0W6PA,16 GB,HP,SSD,Intel Core i5,4.2 GHz,ddr4,SSD,Intel,14.0,1920,1080,1.4,0,Silver
2011.2,"HP Zook Firefly 14 G9 i7 12th Gen -1255U | 16GB RAM | 1TB SSD | Win 11 Pro | 5MP IR cam | 14"" | 3yrs onsite Warranty Wtih 1st yr ADP Warranty | 6V2W6PA",16 GB,SSD,,2,HP,HP Zook FireFly 14 G9 6V2W6PA,Windows,Intel,HP ZBook Firefly 14 G9,,HP,Laptop,Intel Core i7,4.4 GHz,ddr5,SSD,Intel,14.0,1920,1200,2.5,0,Silver
604.8000000000001,ASUS Vivobook 15 X1502ZA-EJ321WS Intel® Core™ i3-1215U/8GB DDR4/512GB PCIe® 3.0 SSD / 15.6-inch/FHD (1920 x 1080) 16:9/Quiet Blue/Backlit KB/ Win11/MS Office,DDR4,SSD,Intel,2,ASUS,Asus Vivobook 15,Windows 11 Home,Intel,ASUS Vivobook 15,6,DIGITEK CHONGQING LIMITED,Vivobook,Core i3,4.4 GHz,other,SSD,Intel,15.6,1920,1080,3.0,0,Silver
1067.464,(Refurbished) HP Pavilion Aero AMD Ryzen 7 7735U 13.3 inch(33.8cm) WUXGA IPS Micro-Edge Laptop(16GB RAM/1TB SSD/AMD Radeon Graphics/Win 11/MSO/Backlit Keyboard/B&O/FPR/Alexa/Rose Gold/970 Grams) 13-be2046AU,16 GB,SSD,AMD Radeon,0,HP,13-be2046AU,Windows 11 Home,AMD,13-be2046AU-cr,,amd,Netbook,Ryzen 7,4.75 GHz,other,SSD,AMD,33.8,1920,1200,0.97,1,Silver
1679.984,"Acer Swift Go 14 AI PC Premium Laptop Intel Core Ultra 7 155H (35.56cm 14-inch IPS Touchscreen WUXGA/16GB/1TB SSD/Intel Arc Graphics/1440p Camera with Shutter/Win 11/MSO)SFG14-73T, Pure Silver, 1.3 Kg",,SSD,Intel,0,Acer,Swift Go 14,Windows 11 Home,Intel,SFG14-73T,16 GB,Acer,Laptop,Unknown,1.4 GHz,other,SSD,Intel,14.0,1920,1200,1.3,0,Silver
1679.984,"Acer Swift Go 14 AI PC Premium Laptop Intel Core Ultra 7 155H (35.56cm 14-inch OLED WQXGA+/16GB LPDDR5x/1TB SSD/Intel Arc Graphics/1440p Camera with Shutter/Win 11/MSO) SFG14-73, Pure Silver, 1.3 Kg",LPDDR5x,SSD,Intel,0,Acer,Swift Go 14,Windows 11 Home,Intel,SFG14-73,16 GB,Acer,Laptop,Unknown,1.4 GHz,other,SSD,Intel,14.0,2880,1800,1.3,0,Silver
952.0,"Lenovo IdeaPad Slim 3 Intel Core i7 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Years Warranty/Arctic Grey/1.65Kg), 82H803B6IN",16 GB,SSD,Integrated Intel Iris Xe,2,Lenovo,IdeaPad 3 15ITL6,Windows 11 Home,Intel,82H803LPIN,6,Lenovo,Laptop,Core i7,4.7 GHz,ddr4,SSD,Intel,15.6,1920,1080,1.65,0,Grey
599.84,"Dell 15 Laptop, Intel 12th Gen Core i3-1215U Proc/8GB DDR4/512GB SSD/Intel UHD Graphic/15.6"" (38cm) FHD Display/Spill-Resistant Keyboard/Win11+MSO'21/15 Month McAfee/Black/Thin & Light 1.69kg",DDR4,SSD,INTEGRATED,2,Dell,Vostro 3520,Windows 11 Home,Intel,Vostro 3520,2 GB,Dell,laptop,Core i3 Family,0.9 GHz,ddr4,SSD,Intel,15.6,1920,1080,1.69,0,Black
637.44,"Dell Vostro 3530 Laptop, Intel Core i3-1305U Processor, 8GB, 512GB SSD, 15.6"" (39.62cm) FHD WVA AG 120Hz 250 nits, Win 11 + MSO'21, 15 Months McAfee, Black, 1.66kg",8 GB,SSD,Intel,2,Dell,Vostro 3530,Windows 11 Home,Intel,Dell,6,Dell India Pvt Ltd,Laptop,Core i3,4.5 GHz,ddr4,SSD,Intel,15.6,1920,1080,1.6600000000000001,0,Black
380.8,(Refurbished) Dell LATITUDE 5490 CORE Intel i5 8TH GEN/8GB/256GB SSD/WEBCAM/14'' TOUCH/Windows 10 Pro,8 GB,SSD,Intel HD Graphics 610,2,Dell,DELL LATITUDE 5490-cr,Windows 10 Pro,Intel,DELL LATITUDE 5490-cr,4 GB,Dell Computers,Laptop,Core i5,1.7 GHz,ddr4,SSD,Intel,14.0,1920,1080,3.0,1,Black
439.84,"(Refurbished) Dell Latitude Laptop 7470 Intel Core i5 - 6300u Processor 6th Gen, 16 GB Ram & 1TB SSD, 14.1 Inches (Ultra Slim & Feather Light 1.59KG) Notebook Computer",16 GB,16 GB,Intel,3,Dell,7470,Windows 10 Pro,Intel,7470-i5-6-16-1TB,16 GB,Dell,Laptop,Core i5 6200U,2.4 GHz,ddr4,SSD,Intel,14.1,1920,1080,1.5899999999999999,1,other
607.84,"MSI Core i3 12th Gen - (8 GB/256 GB SSD/Windows 11 Home) Modern 14 C12M-446IN Thin and Light Laptop (14 Inch, Urban Silver, 1.4 Kg)",8 GB,256 GB SSD,1,0,MSI,MSI,Windows 11 Home,,MSI,8 GB,intel,Laptop,Core i3,4,other,256,Intel,,,,1.4,0,Silver
527.84,"(Renewed) Lenovo ThinkPad T480 8th Gen Intel Core i5 Thin & Light FHD Laptop (8 GB DDR4 RAM/500 GB HDD/14"" (35.6 cm) FHD/Windows 11/MS Office/WiFi/Bluetooth 4.1/Webcam/Intel Graphics)",8 GB DDR4,500 GB,Intel UHD Graphics 620,2,Lenovo,Lenovo ThinkPad,Windows,Intel,Lenovo,8 GB,Lenovo,Laptop,Intel Core i5,1.6 GHz,ddr4,HDD,Intel,14.0,1920,1080,1.7,1,other
3999.84,"MSI CreatorPro M16, Intel 13th Gen. i7-13700H,41CM QHD+ 60Hz Creator Laptop (32GB/1TB NVMe SSD/Windows 11 Pro/RTX™ 2000 Ada, GDDR6 8GB/Core Black/2.29Kg), B13VJ-1272IN",2,SSD,Intel,3,MSI,CreatorPro M16 B13VJ,Windows 11 Pro,Intel,9S7-158541-1272,8 GB,MSI,Laptop,Core i7,5 GHz,ddr5,SSD,NVIDIA,41.0,2560,1600,2.29,0,Black
3519.84,"MSI Creator Z16 HX Studio, Intel 13th Gen. i7-13700HX,41CM QHD+ 120Hz Creator Laptop (32GB/1TB NVMe SSD/Windows 11 Pro/NVIDIA GeForce RTX 4060, GDDR6 8GB/Lunar Grey/2.35Kg), B13VFTO-215IN",2,SSD,Intel,2,MSI,Creator Z16 HX Studio B13VFTO,Windows 11 Pro,Intel,9S7-15G231-215,8 GB,MSI,Laptop,Core i7,5 GHz,ddr5,SSD,NVIDIA,41.0,2560,1600,2.35,0,Gray
6559.84,"MSI CreatorPro Z16 HX, Intel 13th Gen. i9-13950HX,41CM UHD 120Hz Creator Laptop (64GB/2TB NVMe SSD/Windows 11 Pro/NVIDIA RTX™ 3000 Ada, GDDR6 8GB/Lunar Grey/2.35Kg), B13VKTO-214IN",64 GB,SSD,Intel,2,MSI,CreatorPro Z16 HX B13VKTO,Windows 11 Pro,Intel,9S7-15G231-214,8 GB,MSI,Laptop,Core i9,5.5 GHz,ddr5,SSD,NVIDIA,41.0,2560,1600,3.35,0,Gray
734.4,"(Refurbished) ASUS Vivobook 16X (2022), AMD Ryzen 5 5600H, 16"" (40.64 cms) FHD+, Thin and Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Backlit KB/FP Sensor/Silver/1.88 kg), M1603QA-MB512WS",16,SSD,AMD Radeon Vega 7,0,ASUS,Vivobook 16X,Windows 11 Home,AMD,M1603QA-MB512WS-cr,6 GB,amd,Ultra-Portable,Ryzen 5,4.2 GHz,ddr4,SSD,AMD,40.64,1920,1200,1.88,1,Silver
2423.84,"HP OMEN Gaming Laptop 13th Gen Intel® Core™ i7-13700HX, 40.9 cm (16.1"") Diagonal, FHD (1920 x 1080), 165 Hz, 300 nits, (16GB, 512GB) NVIDIA® GeForce RTX™ 4060, Win 11, B&O, 16-wf0054TX",16,1,NVIDIA GeForce RTX 4060,0,HP,16-wf0054TX,Windows 11 Home,Intel,16-wf0054TX,1,HP,Netbook,Core i7,5 GHz,ddr6,SSD,NVIDIA,40.9,1920,1080,2.35,0,Black
2675.328,"HP OMEN Transcend Laptop 13th Gen Intel® Core™ i7-13700HX, 40.6 cm (16inch) WUXGA (1920 x 1200) Micro-Edge, Anti-Glare (16GB RAM, 512 GB SSD), NVIDIA® GeForce RTX™ 4050, B&O,Win11, 16-u0022TX",16,512 GB SSD,NVIDIA GeForce RTX 4050,0,HP,16-u0022TX,Windows 11 Home,Intel,16-u0022TX,6 GB,HP,Netbook,Core i7,5 GHz,ddr5,SSD,NVIDIA,40.6,1920,1200,2.09,0,Black
775.5360000000001,"(Refurbished) Lenovo IdeaPad Slim 5 Pro 11th Gen Intel Core i7 14""(35.56cm) QHD IPS 300Nits Thin & Light Laptop (8GB/512GB SSD/Windows 10 Home/MS Office/Backlit Keyboard/Storm Grey/1.38Kg), 82L3006XIN",8 GB,SSD,Intel Iris Xe Graphics,0,Lenovo,IdeaPad 5 Pro 14ITL6,Windows 10 Home,Intel,82L3006XIN-cr,1,Lenovo,Ultra-Portable,Core i7,2.8 GHz,ddr4,SSD,Intel,14.0,2560,1440,1.38,1,Grey
703.84,"(Refurbished) ASUS Vivobook 15 (2023), Intel Core i5-1335U 13th Gen, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB/512GB SSD/Intel Iris Xáµ‰/Win 11/Office 2021/Backlit KB/Blue/1.7 kg), X1504VA-NJ521WS",8 GB,SSD,Intel Iris Xe Graphics,0,ASUS,Vivobook 15 (2023),Windows 11 Home,Intel,X1504VA-NJ521WS-cr,6,ASUS,Ultra-Portable,Core i5,4.6 GHz,ddr4,SSD,Intel,15.6,1920,1080,1.7,1,Blue
6.224,P R A B H U J I S 1 KG ROSSOGOLLA TIN -,,1,1,0,Generic,,,,1,1,,,,,other,,Other,,,,,0,other
950.24,"Lenovo IdeaPad Slim 3 Intel Core i5-13420H 15.6"" (39.6cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 2021/1 Yr Warranty + ADP/Alexa/3 Month Game Pass/Grey/1.62Kg), 83EM0026IN",16 GB,SSD,Intel UHD Graphics,3,Lenovo,IdeaPad Slim 3 15IRH8,Windows 11 Home,Intel,Lenovo IdeaPad,6,Lenovo,Thin & Light,Intel Core i5,2.1 GHz,other,SSD,Intel,15.6,1920,1080,1.62,0,Grey
479.84,"ZEBRONICS Laptop PRO Series Y NBC 2S, Intel Core 11th Gen i5 Processor (16GB RAM | 512GB SSD), 15.6-Inch (39.6 CM) IPS Display, (Ultra Slim | 38.5 Wh Large Battery | Windows 11 | Silver | 1.65 Kg)",16 GB,SSD,intel,2,ZEBRONICS,ZEB-NBC 2S (16GB) -Silver,Windows 11 Home,Intel,Laptop,6,Zebronics India Private Limited,Laptop,Intel Core i5,2.2 GHz,other,SSD,Intel,15.6,1920,1080,1.8,0,Silver
559.84,"ZEBRONICS Laptop PRO Series Z NBC 4S, Intel Core 12th Gen i5 Processor (16GB RAM | 512GB SSD), 15.6-Inch (39.6 CM) IPS Display, (Ultra Slim |38.5 Wh Large Battery |Windows 11 |Midnight Blue |1.76 Kg)",16 GB,SSD,Intel,2,ZEBRONICS,ZEB-NBC 4S (16GB) Midnight Blue,Windows 11 Home,Intel,ZEB-NBC 4S (16GB) Midnight Blue,2 GB,Zebronics India Private limited,Laptop,Intel Core i5,4.4 GHz,ddr4,SSD,Intel,15.6,1920,1080,1.76,0,Blue
1128.944,HP Victus Gaming Laptop 12th Gen Intel Core i5-12450H 15.6 inch(39.6 cm) FHD IPS Gaming Laptop & PBT Keycaps - Full Key Set - Pink [US],16 GB,,NVIDIA GeForce RTX 3050,0,HP,HP,Windows 11 Home,Intel,HP,6,intel,Laptop,Intel Core i5,,ddr4,Solid State Hard Drive,Intel,15.6,1920,1080,,0,Blue
1864.064,HP Omen AMD Ryzen 7-6800H 16.1 inch(40.9cm) FHD Gaming Laptop & Alloy Origins Core (Blue Switch),16,1,AMD,0,HP,HP,"Windows, Windows 11 Home",AMD,HP,8 GB,amd,Laptop,AMD Ryzen 7,,other,Solid State Hard Drive,AMD,16.1,1920,1080,,0,Silver
828.256,HP Victus Gaming Laptop AMD Ryzen 5 5600H 15.6 inch(39.6 cm) FHD IPS Gaming Laptop & Rubber Keycaps - Pink [US],8 GB,,AMD Radeon RX 6500M,0,HP,HP,"Windows, Windows 11 Home",AMD,HP,4 GB,amd,Laptop,Ryzen 5,5,ddr4,Solid State Hard Drive,AMD,15.6,1920,1080,,0,Silver
1142.224,HP Victus Gaming Laptop 12th Gen Intel Core i5-12450H 15.6 inch(39.6 cm) FHD IPS Gaming Laptop & HyperX USB-C Coiled Cable Gray-Black,16 GB,,Intel,0,HP,HP,Windows 11 Home,Intel,HP,6,intel,Laptop,Intel Core i5,,ddr4,Solid State Hard Drive,Intel,15.6,1920,1080,,0,Blue
1083.504,HP Victus Gaming Latest AMD Ryzen 5 5600H Processor 16.1 inch(40.9 cm) FHD Gaming Laptop & HyperX USB-C Coiled Cable Gray-Black,16,1,NVIDIA GeForce GTX 1650,0,HP,HP,Windows,AMD,HP,4 GB,amd,Laptop,Ryzen 5,5,other,Solid State Hard Drive,AMD,16.1,1920,1080,,0,Silver
948.624,HP Victus Gaming Laptop AMD Ryzen 5 5600H 15.6 inch(39.6 cm) FHD IPS Gaming Laptop & HyperX Alloy Origins Core PBT- Red Mechanical Switch RGB Gaming Keyboard,8 GB,,AMD,0,HP,HP,"Windows, Windows 11 Home",AMD,HP,4 GB,amd,Laptop,Ryzen 5,5,other,Solid State Hard Drive,AMD,15.6,1920,1080,,0,Silver
1415.904,HP Victus Gaming Latest 12th Gen Intel Core i7 12650H 15.6 inch(39.6 cm) FHD Gaming Laptop & Alloy Origins Core (Blue Switch),8 GB,,Intel,0,HP,HP,"Windows, Windows 11 Home",Intel,HP,4 GB,HP,Laptop,Core i7,,ddr4,Solid State Hard Drive,Intel,15.6,1920,1080,,0,Silver
1127.584,HP Victus Gaming Laptop 12th Gen Intel Core i5-12450H 15.6 inch(39.6 cm) FHD IPS Gaming Laptop & Rubber Keycaps - Blue [US],16 GB,,NVIDIA GeForce RTX 3050,0,HP,HP,Windows 11 Home,Intel,HP,6,intel,Laptop,Intel Core i5,,ddr4,Solid State Hard Drive,Intel,15.6,1920,1080,,0,Blue
2005.136,"HP Omen 16,AMD Ryzen 7 6800H,16.1 inch(40.9cm) QHD Gaming Laptop & HyperX Cloud III Red",16,1,AMD,0,HP,HP,"Windows, Windows 11 Home",AMD,HP,8 GB,amd,Laptop,AMD Ryzen 7,,other,Solid State Hard Drive,AMD,16.1,2560,1440,,0,Red
1142.224,HP Victus Gaming Laptop 12th Gen Intel Core i5-12450H 15.6 inch(39.6 cm) FHD IPS Gaming Laptop & HyperX USB-C Coiled Cable Light Green-White,16 GB,,Intel,0,HP,HP,Windows 11 Home,Intel,HP,6,intel,Laptop,Intel Core i5,,ddr4,Solid State Hard Drive,Intel,15.6,1920,1080,,0,Blue
948.624,HP Victus Gaming Laptop AMD Ryzen 5 5600H 15.6 inch(39.6 cm) FHD IPS Gaming Laptop & HyperX Alloy Origins Core PBT- Blue Mechanical Switch RGB Gaming Keyboard,8 GB,,AMD,0,HP,HP,"Windows, Windows 11 Home",AMD,HP,4 GB,amd,Laptop,Ryzen 5,5,other,Solid State Hard Drive,AMD,15.6,1920,1080,,0,Silver
1168.112,HP Victus Gaming Latest AMD Ryzen 5 5600H Processor 16.1 inch(40.9 cm) FHD Gaming Laptop & Alloy Origins Core - Aqua,16,1,NVIDIA GeForce GTX 1650,0,HP,HP,Windows,AMD,HP,4 GB,amd,Laptop,Ryzen 5,5,other,Solid State Hard Drive,AMD,16.1,1920,1080,,0,Silver
1679.984,"Acer Swift Go 14 AI PC Premium Laptop Intel Core Ultra 7 155H (35.56cm 14-inch IPS Touchscreen WUXGA/16GB/1TB SSD/Intel Arc Graphics/1440p Camera with Shutter/Win 11/MSO)SFG14-73T, Pure Silver, 1.3 Kg",,SSD,Intel,0,Acer,Swift Go 14,Windows 11 Home,Intel,SFG14-73T,16 GB,Acer,Laptop,Unknown,1.4 GHz,other,SSD,Intel,14.0,1920,1200,1.3,0,Silver
1679.984,"Acer Swift Go 14 AI PC Premium Laptop Intel Core Ultra 7 155H (35.56cm 14-inch OLED WQXGA+/16GB LPDDR5x/1TB SSD/Intel Arc Graphics/1440p Camera with Shutter/Win 11/MSO) SFG14-73, Pure Silver, 1.3 Kg",LPDDR5x,SSD,Intel,0,Acer,Swift Go 14,Windows 11 Home,Intel,SFG14-73,16 GB,Acer,Laptop,Unknown,1.4 GHz,other,SSD,Intel,14.0,2880,1800,1.3,0,Silver
952.0,"Lenovo IdeaPad Slim 3 Intel Core i7 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Years Warranty/Arctic Grey/1.65Kg), 82H803B6IN",16 GB,SSD,Integrated Intel Iris Xe,2,Lenovo,IdeaPad 3 15ITL6,Windows 11 Home,Intel,82H803LPIN,6,Lenovo,Laptop,Core i7,4.7 GHz,ddr4,SSD,Intel,15.6,1920,1080,1.65,0,Grey
559.84,"Dell 14 Laptop, 12th Gen Intel Core i3-1215U Processor/8GB/512GB SSD/Intel UHD Graphics/14.0""(35.56cm) FHD/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Grey/Thin & Light 1.48kg",8 GB,SSD,INTEGRATED,2,Dell,Vostro 3420,Windows 11 Home,Intel,Vostro 14,2 GB,Dell,laptop,Core i3 Family,0.9 GHz,ddr4,SSD,Intel,14.0,1920,1080,1.48,0,Silver
415.84,"ZEBRONICS Laptop PRO Series Y NBC 1S, Intel Core 11th Gen i3 Processor (8GB RAM | 512GB SSD), 15.6-Inch (39.6 CM) IPS Display, (Ultra Slim | 38.5 Wh Large Battery | Windows 11 | Silver | 1.65 Kg)",8 GB,SSD,Intel,2,ZEBRONICS,Zeb-Nbc 1S (8GB) Silver,Windows 11,Intel,Laptop,4 GB,Zebronics India Private Limited,Laptop,Intel Core i3,4.4 GHz,ddr4,SSD,Intel,15.6,1920,1080,1.8,0,Silver
655.84,"ZEBRONICS Laptop PRO Series Z NBC 5S, Intel Core 12th Gen i7 Processor (16GB RAM | 512GB SSD), 15.6-Inch (39.6 CM) IPS Display, (Ultra Slim | 38.5 Wh Large Battery| Windows 11 | Space Grey | 1.76 Kg)",16 GB,SSD,Intel,2,ZEBRONICS,ZEB-NBC 5S 16GB (Space Grey),Windows 11 Home,Intel,Laptop,6,Zebronics India Private limited,Laptop,Core i7,4.7 Hz,ddr4,SSD,Intel,15.6,1920,1080,1.76,0,Grey
399.984,"(Refurbished) Dell LATITUDE 5400 (Core i5 8th Gen/ 8GB Ram/ 256GB SSD/ Webcam/ 14""/ Touch/ Win-10 Pro) 1 Year warranty",8 GB,SSD,1,1,Dell,DELL LATITUDE 5400,Windows 10 Pro,Intel,Dell LATITUDE 5400,1,DELL,Laptop,Core i5 8250U,1.6 GHz,ddr4,SSD,Intel,14.0,1920,1080,2.51,1,Black
4855.84,"Dell XPS 9730 Laptop, Intel Core i7-13700H Processor/32GB DDR5/1TB SSD/NVIDIA RTX 4060 8GB GDDR6/17.0"" (43.18cm) UHD+ AR Touch 500 nits/Backlit KB + FPR/Win 11 + MSO'21 + 15 Month McAfee/Silver/2.44kg",DDR5,SSD,Intel,0,Dell,XPS 9730,Windows 11 Home,Intel,Dell,8 GB,Dell India Pvt Ltd,Laptop,Core i7,5 GHz,ddr5,SSD,NVIDIA,17.0,3840,2400,2.44,0,Platinum
735.84,"(Refurbished) Dell Precision 3530 Intel Core i7 - 8850H Hexa Core Processor 8th Gen, 16 GB Ram & 256 GB SSD, 15.6 Inches FHD Screen with Nvidia Quadro P600 (4GB Graphic Card) Laptop",16 GB,16 GB,Intel UHD Graphics 630,2,Dell,Precesion 3530,Windows 10 Pro,Intel,3530-i7-16-256-cr,4 GB,Dell,Laptop,Core i7 8750H,2.6 GHz,ddr4,SSD,NVIDIA,15.6,1920,1080,2.2,1,other
943.84,"(Renewed) Dell Precision 3530 Intel Core i7 - 8850H Hexa Core Processor 8th Gen, 32 GB Ram & 256 GB SSD, 15.6 Inches FHD Screen with Nvidia Quadro P600 (4GB Graphic Card) Laptop",32 GB,32 GB,Intel UHD Graphics 630,2,Dell,Precesion 3530,Windows 10 Pro,Intel,3530-i7-32-256-cr,4 GB,Dell,Laptop,Core i7 8750H,2.6 GHz,ddr4,SSD,NVIDIA,15.6,1920,1080,2.2,1,other
735.84,"(Refurbished) Dell Precision 3530 Intel Core i7 - 8850H Hexa Core Processor 8th Gen, 16 GB Ram & 128 GB SSD, 15.6 Inches FHD Screen with Nvidia Quadro P600 (4GB Graphic Card) Laptop",16 GB,16 GB,Intel UHD Graphics 630,2,Dell,Precesion 3530,Windows 10 Pro,Intel,3530-i7-16-128-cr,4 GB,Dell,Laptop,Core i7 8750H,2.6 GHz,ddr4,SSD,NVIDIA,15.6,1920,1080,2.2,1,other
991.84,"(Renewed) Dell Precision 3530 Intel Core i7 - 8850H Hexa Core Processor 8th Gen, 4 GB Ram & 2TB SSD, 15.6 Inches FHD Screen with Nvidia Quadro P600 (4GB Graphic Card) Laptop",4 GB,SSD,Intel,2,Dell,Precesion 3530,Windows 10 Pro,Intel,3530-i7-4-2TB-cr,4 GB,Dell,Laptop,Core i7 8750H,2.6 GHz,ddr4,SSD,NVIDIA,15.6,1920,1080,2.2,1,other
895.84,"(Renewed) Dell Precision 3530 Intel Core i7 - 8850H Hexa Core Processor 8th Gen, 4 GB Ram & 512 GB SSD, 15.6 Inches FHD Screen with Nvidia Quadro P600 (4GB Graphic Card) Laptop",4 GB,512 GB SSD,Intel,2,Dell,Precesion 3530,Windows 10 Pro,Intel,3530-i7-4-512-cr,4 GB,Dell,Laptop,Core i7 8750H,2.6 GHz,ddr4,SSD,NVIDIA,15.6,1920,1080,2.2,1,other
1007.84,"(Renewed) Dell Precision 3530 Intel Core i7 - 8850H Hexa Core Processor 8th Gen, 8 GB Ram & 2TB SSD, 15.6 Inches FHD Screen with Nvidia Quadro P600 (4GB Graphic Card) Laptop",8 GB,SSD,Intel,2,Dell,Precesion 3530,Windows 10 Pro,Intel,3530-i7-8-2TB-cr,4 GB,Dell,Laptop,Core i7 8750H,2.6 GHz,ddr4,SSD,NVIDIA,15.6,1920,1080,2.2,1,other
799.84,"(Refurbished) Dell Precision 3530 Intel Core i7 - 8850H Hexa Core Processor 8th Gen, 32 GB Ram & 512 GB SSD, 15.6 Inches FHD Screen with Nvidia Quadro P600 (4GB Graphic Card) Laptop",32 GB,32 GB,Intel UHD Graphics 630,2,Dell,Precesion 3530,Windows 10 Pro,Intel,3530-i7-32-512-cr,4 GB,Dell,Laptop,Core i7 8750H,2.6 GHz,ddr4,SSD,NVIDIA,15.6,1920,1080,2.2,1,other
863.84,"(Renewed) Dell Precision 3530 Intel Core i7 - 8850H Hexa Core Processor 8th Gen, 4 GB Ram & 128 GB SSD, 15.6 Inches FHD Screen with Nvidia Quadro P600 (4GB Graphic Card) Laptop",4 GB,128 GB SSD,Intel UHD Graphics 630,2,Dell,Precesion 3530,Windows 10 Pro,Intel,3530-i7-4-128-cr,4 GB,Dell,Laptop,Core i7 8750H,2.6 GHz,ddr4,SSD,NVIDIA,15.6,1920,1080,2.2,1,other
1023.84,"(Refurbished) Dell Precision 3530 Intel Core i7 - 8850H Hexa Core Processor 8th Gen, 64 GB Ram & 2TB SSD, 15.6 Inches FHD Screen with Nvidia Quadro P600 (4GB Graphic Card) Laptop",64 GB,64 GB,Intel UHD Graphics 630,2,Dell,Precesion 3530,Windows 10 Pro,Intel,3530-i7-64-2TB-cr,4 GB,Dell,Laptop,Core i7 8750H,2.6 GHz,ddr4,SSD,NVIDIA,15.6,1920,1080,2.2,1,other
911.84,"(Renewed) Dell Precision 3530 Intel Core i7 - 8850H Hexa Core Processor 8th Gen, 64 GB Ram & 512 GB SSD, 15.6 Inches FHD Screen with Nvidia Quadro P600 (4GB Graphic Card) Laptop",64 GB,64 GB,Intel,2,Dell,Precesion 3530,Windows 10 Pro,Intel,3530-i7-64-512-cr,4 GB,Dell,Laptop,Core i7 8750H,2.6 GHz,ddr4,SSD,NVIDIA,15.6,1920,1080,2.2,1,other
1679.984,"Acer Swift Go 14 AI PC Premium Laptop Intel Core Ultra 7 155H (35.56cm 14-inch OLED WQXGA+/16GB LPDDR5x/1TB SSD/Intel Arc Graphics/1440p Camera with Shutter/Win 11/MSO) SFG14-73, Pure Silver, 1.3 Kg",LPDDR5x,SSD,Intel,0,Acer,Swift Go 14,Windows 11 Home,Intel,SFG14-73,16 GB,Acer,Laptop,Unknown,1.4 GHz,other,SSD,Intel,14.0,2880,1800,1.3,0,Silver
637.44,"Dell Vostro 3530 Laptop, Intel Core i3-1305U Processor, 8GB, 512GB SSD, 15.6"" (39.62cm) FHD WVA AG 120Hz 250 nits, Win 11 + MSO'21, 15 Months McAfee, Black, 1.66kg",8 GB,SSD,Intel,2,Dell,Vostro 3530,Windows 11 Home,Intel,Dell,6,Dell India Pvt Ltd,Laptop,Core i3,4.5 GHz,ddr4,SSD,Intel,15.6,1920,1080,1.6600000000000001,0,Black
